,visao,uf_bbagil,faixa_vlr_pago_ju_bbagil,metrica,valor_boxplot,unidade_observacao
15586,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15587,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15588,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15589,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15590,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15591,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15592,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15593,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15594,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15595,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15596,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15597,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15598,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15599,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15600,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15601,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15602,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15603,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15604,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15605,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15606,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15607,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15608,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15609,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15610,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15611,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15612,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15613,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15614,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15615,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15616,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15617,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15618,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15619,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15620,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15621,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15622,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15623,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15624,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15625,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15626,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15627,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15628,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15629,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15630,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15631,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15632,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15633,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15634,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15635,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15636,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15637,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15638,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15639,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15640,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15641,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15642,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15643,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15644,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15645,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15646,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15647,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15648,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15649,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15650,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15651,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15652,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15653,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15654,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15655,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15656,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15657,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15658,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15659,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15660,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15661,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15662,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15663,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15664,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15665,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15666,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15667,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15668,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15669,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,20000.0,contemplado
15670,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15671,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15672,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15673,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15674,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15675,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15676,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15677,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15678,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15679,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15680,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15681,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15682,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15683,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15684,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15685,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15686,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15687,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15688,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15689,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15690,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,30000.0,contemplado
15691,ESTADO,PI,De 10 a 50 mil,valor_transacao_total_bbagil,50000.0,contemplado
15692,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15693,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15694,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15695,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15696,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15697,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15698,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15699,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15700,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15701,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15702,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15703,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15704,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15705,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15706,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15707,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15708,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15709,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15710,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15711,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15712,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15713,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15714,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15715,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15716,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,60000.0,contemplado
15717,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15718,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15719,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15720,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15721,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15722,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15723,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15724,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15725,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15726,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15727,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15728,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15729,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15730,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15731,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15732,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15733,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15734,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15735,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15736,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15737,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15738,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15739,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15740,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15741,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15742,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15743,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15744,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15745,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15746,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15747,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15748,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15749,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15750,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15751,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15752,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15753,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15754,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15755,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15756,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15757,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15758,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15759,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15760,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15761,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15762,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15763,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15764,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15765,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15766,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15767,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15768,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15769,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15770,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15771,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15772,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15773,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15774,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15775,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15776,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15777,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15778,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15779,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15780,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15781,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15782,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15783,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15784,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15785,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15786,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15787,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15788,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15789,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15790,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15791,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15792,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15793,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15794,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15795,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15796,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15797,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15798,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15799,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15800,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15801,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15802,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15803,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15804,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15805,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15806,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15807,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15808,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15809,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15810,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15811,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15812,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15813,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15814,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15815,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15816,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15817,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15818,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15819,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15820,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15821,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15822,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15823,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15824,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15825,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15826,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15827,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15828,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15829,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15830,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15831,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15832,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15833,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15834,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15835,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15836,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15837,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15838,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15839,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15840,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15841,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15842,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15843,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15844,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15845,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15846,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15847,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15848,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15849,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15850,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15851,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,200000.0,contemplado
15852,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15853,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15854,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15855,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15856,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15857,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,100000.0,contemplado
15858,ESTADO,PI,De 50 a 200 mil,valor_transacao_total_bbagil,80000.0,contemplado
15859,ESTADO,PI,Acima de 200 mil,valor_transacao_total_bbagil,300000.0,contemplado
15860,ESTADO,PI,Acima de 200 mil,valor_transacao_total_bbagil,1658000.0,contemplado
15861,ESTADO,PI,Acima de 200 mil,valor_transacao_total_bbagil,996936.28,contemplado
15862,ESTADO,PI,Acima de 200 mil,valor_transacao_total_bbagil,1053547.49,contemplado
15863,ESTADO,PI,Acima de 200 mil,valor_transacao_total_bbagil,1237850.0,contemplado
15864,ESTADO,PI,Acima de 200 mil,valor_transacao_total_bbagil,300000.0,contemplado
15865,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,4824.66,contemplado
15866,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,7373.46,contemplado
15867,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,5082.41,contemplado
15868,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,4824.66,contemplado
15869,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,7931.07,contemplado
15870,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,5506.33,contemplado
15871,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,8097.34,contemplado
15872,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,4824.66,contemplado
15873,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,7848.52,contemplado
15874,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,4824.66,contemplado
15875,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,4824.66,contemplado
15876,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,7403.07,contemplado
15877,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,7403.07,contemplado
15878,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,4824.66,contemplado
15879,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,4944.19,contemplado
15880,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,7373.46,contemplado
15881,ESTADO,PR,De 2 a 10 mil,valor_transacao_total_bbagil,4824.66,contemplado
